NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	NUCLEIC ACID TRANSPORT%GOBP%GO:0050657		83	0.3064214	0.8869319	0.66083443	0.7878446	1.0	740	tags=12%, list=9%, signal=13%	
POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251	POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251		153	0.28631034	0.88675725	0.71518195	0.787906	1.0	749	tags=12%, list=9%, signal=13%	
ESTABLISHMENT OF ORGANELLE LOCALIZATION%GOBP%GO:0051656	ESTABLISHMENT OF ORGANELLE LOCALIZATION%GOBP%GO:0051656		214	0.27875668	0.88636845	0.7467145	0.78842396	1.0	1746	tags=22%, list=21%, signal=28%	
LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158	LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158		39	0.34202385	0.88594997	0.6368	0.78895676	1.0	849	tags=13%, list=10%, signal=14%	
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313		89	0.30349466	0.8854182	0.6520548	0.7897562	1.0	740	tags=11%, list=9%, signal=12%	
VESICLE FUSION%GOBP%GO:0006906	VESICLE FUSION%GOBP%GO:0006906		61	0.32077163	0.8849367	0.67338127	0.7904549	1.0	2009	tags=33%, list=25%, signal=43%	
INTRA-GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006891	INTRA-GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006891		25	0.37402806	0.88493097	0.62913907	0.7901508	1.0	1385	tags=20%, list=17%, signal=24%	
PROTEIN LIPIDATION%GOBP%GO:0006497	PROTEIN LIPIDATION%GOBP%GO:0006497		39	0.34202385	0.8842566	0.66402537	0.791192	1.0	849	tags=13%, list=10%, signal=14%	
PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 81%156580	PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 81%156580		43	0.3388722	0.8838096	0.6609907	0.7917816	1.0	788	tags=7%, list=10%, signal=8%	
RNA TRANSPORT%GOBP%GO:0050658	RNA TRANSPORT%GOBP%GO:0050658		83	0.3064214	0.8829657	0.6736402	0.79317117	1.0	740	tags=12%, list=9%, signal=13%	
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214	REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903214		31	0.36006004	0.8826826	0.64490443	0.7934258	1.0	758	tags=16%, list=9%, signal=18%	
REGULATION OF TRANSLATION%GOBP%GO:0006417	REGULATION OF TRANSLATION%GOBP%GO:0006417		204	0.27569702	0.8822764	0.7446808	0.79396474	1.0	621	tags=9%, list=8%, signal=9%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		15	0.41110644	0.8820034	0.6316726	0.79420847	1.0	825	tags=27%, list=10%, signal=30%	
PROTEIN ACYLATION%GOBP%GO:0043543	PROTEIN ACYLATION%GOBP%GO:0043543		45	0.33928707	0.8819617	0.6449704	0.79398215	1.0	503	tags=9%, list=6%, signal=9%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		16	0.40724385	0.881916	0.63869864	0.79375523	1.0	253	tags=19%, list=3%, signal=19%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS COV 2 INFECTION%WIKIPATHWAYS_20240310%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS COV 2 INFECTION%WIKIPATHWAYS_20240310%WP4868%HOMO SAPIENS		19	0.3928916	0.88176554	0.6313043	0.79374576	1.0	164	tags=5%, list=2%, signal=5%	
GENETIC CAUSES OF PORTO SINUSOIDAL VASCULAR DISEASE%WIKIPATHWAYS_20240310%WP5269%HOMO SAPIENS	GENETIC CAUSES OF PORTO SINUSOIDAL VASCULAR DISEASE%WIKIPATHWAYS_20240310%WP5269%HOMO SAPIENS		20	0.39265132	0.88109875	0.64786327	0.79482067	1.0	242	tags=10%, list=3%, signal=10%	
PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY	PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY		44	0.3337589	0.8809288	0.6406728	0.7948517	1.0	1014	tags=18%, list=12%, signal=21%	
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407	POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407		15	0.4033328	0.88085663	0.61565834	0.7946865	1.0	1072	tags=20%, list=13%, signal=23%	
PALLIUM DEVELOPMENT%GOBP%GO:0021543	PALLIUM DEVELOPMENT%GOBP%GO:0021543		28	0.3613421	0.8805588	0.61403507	0.794968	1.0	1501	tags=32%, list=18%, signal=39%	
CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356	CELLULAR RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0071356		50	0.3297048	0.8796659	0.6661491	0.796429	1.0	986	tags=12%, list=12%, signal=14%	
BETA-CATENIN INDEPENDENT WNT SIGNALING%REACTOME%R-HSA-3858494.5	BETA-CATENIN INDEPENDENT WNT SIGNALING%REACTOME%R-HSA-3858494.5		98	0.29473525	0.8761163	0.70013946	0.8032957	1.0	556	tags=10%, list=7%, signal=11%	
DEVELOPMENTAL PROCESS INVOLVED IN REPRODUCTION%GOBP%GO:0003006	DEVELOPMENTAL PROCESS INVOLVED IN REPRODUCTION%GOBP%GO:0003006		141	0.2888223	0.8760924	0.72951883	0.8030232	1.0	1075	tags=14%, list=13%, signal=16%	
NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086	NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086		276	0.2667578	0.87519455	0.7822121	0.80456454	1.0	1105	tags=14%, list=13%, signal=16%	
PROTEIN METHYLATION%GOBP%GO:0006479	PROTEIN METHYLATION%GOBP%GO:0006479		22	0.3741347	0.87448806	0.63486844	0.8056569	1.0	983	tags=18%, list=12%, signal=21%	
INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103	INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103		17	0.40368944	0.8737323	0.6480144	0.80686873	1.0	445	tags=12%, list=5%, signal=12%	
POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846	POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846		17	0.3965426	0.8733438	0.64179105	0.80735207	1.0	896	tags=18%, list=11%, signal=20%	
HALLMARK_PEROXISOME%MSIGDBHALLMARK%HALLMARK_PEROXISOME	HALLMARK_PEROXISOME%MSIGDBHALLMARK%HALLMARK_PEROXISOME		48	0.3278596	0.8730082	0.64831805	0.8077168	1.0	143	tags=4%, list=2%, signal=4%	
REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%9022692	REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 81%9022692		24	0.3747725	0.87293416	0.6828479	0.8075604	1.0	1517	tags=29%, list=19%, signal=36%	
CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214	CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214		141	0.28252178	0.8725031	0.7389034	0.80813456	1.0	1287	tags=18%, list=16%, signal=21%	
REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903747	REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903747		32	0.34774768	0.8724415	0.653481	0.8079246	1.0	758	tags=16%, list=9%, signal=17%	
PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP3942%HOMO SAPIENS	PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP3942%HOMO SAPIENS		19	0.38618112	0.8718266	0.6531303	0.808808	1.0	1356	tags=32%, list=17%, signal=38%	
ADAPTIVE IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 81%1280218	ADAPTIVE IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 81%1280218		496	0.26096603	0.87163854	0.8451613	0.8088731	1.0	952	tags=13%, list=12%, signal=13%	
PROTEIN ALKYLATION%GOBP%GO:0008213	PROTEIN ALKYLATION%GOBP%GO:0008213		22	0.3741347	0.87139016	0.6655574	0.80905735	1.0	983	tags=18%, list=12%, signal=21%	
CELLULAR ALDEHYDE METABOLIC PROCESS%GOBP%GO:0006081	CELLULAR ALDEHYDE METABOLIC PROCESS%GOBP%GO:0006081		21	0.37469494	0.87106067	0.6392294	0.80940914	1.0	498	tags=10%, list=6%, signal=10%	
8P23 1 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240310%WP5346%HOMO SAPIENS	8P23 1 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240310%WP5346%HOMO SAPIENS		19	0.3883305	0.8702068	0.63349915	0.8107372	1.0	242	tags=11%, list=3%, signal=11%	
NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009117	NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009117		229	0.27055922	0.86948234	0.7853659	0.81184876	1.0	1105	tags=14%, list=13%, signal=16%	
REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426	REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426		16	0.40531605	0.86908376	0.6425993	0.8123318	1.0	1213	tags=19%, list=15%, signal=22%	
POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244	POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244		26	0.3684779	0.86907864	0.6496711	0.8120231	1.0	1	tags=4%, list=0%, signal=4%	
REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831	REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831		267	0.26869535	0.8684589	0.80457145	0.8129235	1.0	1191	tags=13%, list=15%, signal=14%	
CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004	CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004		141	0.28252178	0.8679798	0.7535484	0.8135244	1.0	1287	tags=18%, list=16%, signal=21%	
DEVELOPMENTAL GROWTH%GOBP%GO:0048589	DEVELOPMENTAL GROWTH%GOBP%GO:0048589		43	0.33245227	0.86731416	0.6731928	0.8145096	1.0	1790	tags=40%, list=22%, signal=50%	
LEUKOCYTE MIGRATION%GOBP%GO:0050900	LEUKOCYTE MIGRATION%GOBP%GO:0050900		78	0.3052254	0.8669205	0.7092199	0.81494117	1.0	1059	tags=17%, list=13%, signal=19%	
ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.4	ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.4		74	0.30612212	0.86637884	0.6989721	0.815683	1.0	1274	tags=24%, list=16%, signal=29%	
POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277	POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277		16	0.40127948	0.86628413	0.66786355	0.8155481	1.0	1186	tags=31%, list=14%, signal=36%	
P75 NTR RECEPTOR-MEDIATED SIGNALLING%REACTOME%R-HSA-193704.3	P75 NTR RECEPTOR-MEDIATED SIGNALLING%REACTOME%R-HSA-193704.3		64	0.3136811	0.86608714	0.7023121	0.81564164	1.0	1759	tags=25%, list=21%, signal=32%	
REGULATION OF T CELL ACTIVATION%GOBP%GO:0050863	REGULATION OF T CELL ACTIVATION%GOBP%GO:0050863		161	0.27746746	0.8659197	0.77681875	0.81564975	1.0	898	tags=13%, list=11%, signal=14%	
REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001817	REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001817		324	0.2629641	0.86569	0.8262371	0.81578475	1.0	1310	tags=17%, list=16%, signal=19%	
SYMBIONT ENTRY INTO HOST CELL%GOBP%GO:0046718	SYMBIONT ENTRY INTO HOST CELL%GOBP%GO:0046718		17	0.3887966	0.8656774	0.6510791	0.8154888	1.0	2006	tags=35%, list=24%, signal=47%	
PEPTIDE CATABOLIC PROCESS%GOBP%GO:0043171	PEPTIDE CATABOLIC PROCESS%GOBP%GO:0043171		15	0.40696225	0.8653608	0.6578014	0.81578684	1.0	1346	tags=33%, list=16%, signal=40%	
POSITIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002793	POSITIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002793		16	0.40127948	0.8645064	0.67075306	0.8171311	1.0	1186	tags=31%, list=14%, signal=36%	
NEGATIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045581	NEGATIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045581		16	0.40001926	0.864078	0.67662567	0.8176531	1.0	1397	tags=44%, list=17%, signal=53%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		57	0.31353438	0.8640722	0.6976744	0.8173421	1.0	1715	tags=28%, list=21%, signal=35%	
POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406	POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406		29	0.35295644	0.8633297	0.64415157	0.81848	1.0	2131	tags=45%, list=26%, signal=60%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.7	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.7		60	0.31699732	0.8623805	0.71001494	0.82005507	1.0	885	tags=13%, list=11%, signal=15%	
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359	REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359		23	0.3710212	0.8621814	0.67417675	0.8201235	1.0	30	tags=4%, list=0%, signal=4%	
TRANSCRIPTIONAL ACTIVATION OF MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-2151201.4	TRANSCRIPTIONAL ACTIVATION OF MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-2151201.4		39	0.33202365	0.8620027	0.67507887	0.8201511	1.0	1511	tags=28%, list=18%, signal=34%	
ORGANELLE MEMBRANE FUSION%GOBP%GO:0090174	ORGANELLE MEMBRANE FUSION%GOBP%GO:0090174		62	0.31037503	0.8617959	0.70087975	0.8202643	1.0	2009	tags=32%, list=25%, signal=42%	
NEGATIVE REGULATION OF SECRETION BY CELL%GOBP%GO:1903531	NEGATIVE REGULATION OF SECRETION BY CELL%GOBP%GO:1903531		38	0.3370171	0.8615238	0.6771653	0.8204702	1.0	1468	tags=21%, list=18%, signal=26%	
TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.6	TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.6		63	0.30949795	0.8608493	0.7224607	0.82147646	1.0	999	tags=13%, list=12%, signal=14%	
DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20240310%WP5180%HOMO SAPIENS	DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20240310%WP5180%HOMO SAPIENS		33	0.34482944	0.86073416	0.68333334	0.82139355	1.0	1689	tags=21%, list=21%, signal=27%	
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20240310%WP4963%HOMO SAPIENS	P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20240310%WP4963%HOMO SAPIENS		43	0.3228706	0.86060715	0.69448817	0.8213382	1.0	2050	tags=37%, list=25%, signal=49%	
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511	POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511		17	0.3965426	0.8604187	0.6678261	0.8213999	1.0	896	tags=18%, list=11%, signal=20%	
REGULATION OF VIRAL PROCESS%GOBP%GO:0050792	REGULATION OF VIRAL PROCESS%GOBP%GO:0050792		97	0.29037574	0.86029	0.72384936	0.8213346	1.0	822	tags=11%, list=10%, signal=12%	
GROWTH%GOBP%GO:0040007	GROWTH%GOBP%GO:0040007		43	0.33245227	0.8600485	0.69860893	0.82149863	1.0	1790	tags=40%, list=22%, signal=50%	
RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0000302	RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0000302		64	0.3074587	0.85997105	0.7304348	0.82132655	1.0	1181	tags=16%, list=14%, signal=18%	
TRANSCRIPTION OF THE HIV GENOME%REACTOME DATABASE ID RELEASE 81%167172	TRANSCRIPTION OF THE HIV GENOME%REACTOME DATABASE ID RELEASE 81%167172		50	0.3161296	0.85904354	0.69375	0.82280433	1.0	37	tags=4%, list=0%, signal=4%	
TNFR1-INDUCED PROAPOPTOTIC SIGNALING%REACTOME%R-HSA-5357786.6	TNFR1-INDUCED PROAPOPTOTIC SIGNALING%REACTOME%R-HSA-5357786.6		16	0.3924925	0.85901767	0.6642857	0.82253736	1.0	696	tags=19%, list=8%, signal=20%	
NEUROMUSCULAR PROCESS%GOBP%GO:0050905	NEUROMUSCULAR PROCESS%GOBP%GO:0050905		18	0.38899675	0.85870004	0.6825397	0.8228267	1.0	1742	tags=28%, list=21%, signal=35%	
NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 81%9725371	NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 81%9725371		26	0.3612968	0.8571571	0.6645367	0.8255473	1.0	656	tags=19%, list=8%, signal=21%	
NUCLEOSIDE PHOSPHATE METABOLIC PROCESS%GOBP%GO:0006753	NUCLEOSIDE PHOSPHATE METABOLIC PROCESS%GOBP%GO:0006753		235	0.26533836	0.8562679	0.79334915	0.82696813	1.0	1105	tags=14%, list=13%, signal=16%	
POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032212	POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032212		27	0.35485473	0.8551282	0.6786885	0.8288988	1.0	242	tags=7%, list=3%, signal=8%	
L-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170034	L-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170034		23	0.36642054	0.8548721	0.67980295	0.82906514	1.0	1866	tags=26%, list=23%, signal=34%	
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY		48	0.32665247	0.85452324	0.7016492	0.82944417	1.0	527	tags=10%, list=6%, signal=11%	
REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921	REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921		37	0.34087548	0.85424584	0.682243	0.8296845	1.0	922	tags=14%, list=11%, signal=15%	
REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905897	REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905897		51	0.3197162	0.85386413	0.69692534	0.8300905	1.0	931	tags=14%, list=11%, signal=15%	
NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119	NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119		17	0.39587462	0.853066	0.6631579	0.83129454	1.0	520	tags=18%, list=6%, signal=19%	
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479		74	0.2975354	0.85298663	0.7295775	0.83112705	1.0	829	tags=12%, list=10%, signal=13%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357		21	0.37902698	0.852927	0.686747	0.83093977	1.0	990	tags=14%, list=12%, signal=16%	
REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765	REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765		25	0.36124796	0.85291725	0.6857143	0.83063656	1.0	1322	tags=20%, list=16%, signal=24%	
DOWNREGULATION OF SMAD2 3:SMAD4 TRANSCRIPTIONAL ACTIVITY%REACTOME%R-HSA-2173795.6	DOWNREGULATION OF SMAD2 3:SMAD4 TRANSCRIPTIONAL ACTIVITY%REACTOME%R-HSA-2173795.6		23	0.36071917	0.85240793	0.6541738	0.8313109	1.0	867	tags=22%, list=11%, signal=24%	
NF1 COPY NUMBER VARIATION SYNDROME %WIKIPATHWAYS_20240310%WP5366%HOMO SAPIENS	NF1 COPY NUMBER VARIATION SYNDROME %WIKIPATHWAYS_20240310%WP5366%HOMO SAPIENS		46	0.31991285	0.8518738	0.70441175	0.83203393	1.0	1733	tags=33%, list=21%, signal=41%	
REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:2000036	REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:2000036		40	0.3317088	0.85175616	0.7070254	0.8319335	1.0	825	tags=13%, list=10%, signal=14%	
PID_IL2_PI3K_PATHWAY%MSIGDB_C2%PID_IL2_PI3K_PATHWAY	PID_IL2_PI3K_PATHWAY%MSIGDB_C2%PID_IL2_PI3K_PATHWAY		23	0.36635682	0.851189	0.68664384	0.8327093	1.0	1014	tags=26%, list=12%, signal=30%	
INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297	INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297		21	0.37490293	0.85101336	0.6805556	0.8327379	1.0	1277	tags=19%, list=16%, signal=23%	
BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY		18	0.38935846	0.8507124	0.6626712	0.8329679	1.0	537	tags=11%, list=7%, signal=12%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING		47	0.31892666	0.8505048	0.7161383	0.8330755	1.0	1014	tags=19%, list=12%, signal=22%	
EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20240310%WP4217%HOMO SAPIENS	EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20240310%WP4217%HOMO SAPIENS		80	0.29627958	0.8496702	0.7475317	0.8343947	1.0	1572	tags=25%, list=19%, signal=31%	
POSITIVE REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045429	POSITIVE REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS%GOBP%GO:0045429		15	0.4033328	0.84931755	0.68515205	0.8347722	1.0	1072	tags=20%, list=13%, signal=23%	
REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605	REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605		30	0.34577638	0.8486801	0.6902357	0.83567643	1.0	249	tags=7%, list=3%, signal=7%	
LIPOSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903509	LIPOSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903509		45	0.32139045	0.8485688	0.71603054	0.83558524	1.0	779	tags=11%, list=10%, signal=12%	
GLUCOSE METABOLISM%REACTOME DATABASE ID RELEASE 81%70326	GLUCOSE METABOLISM%REACTOME DATABASE ID RELEASE 81%70326		56	0.31057325	0.84820503	0.73401165	0.83599585	1.0	1062	tags=16%, list=13%, signal=18%	
REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051282	REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051282		48	0.3209297	0.84794605	0.70864946	0.8361774	1.0	145	tags=4%, list=2%, signal=4%	
NUCLEUS LOCALIZATION%GOBP%GO:0051647	NUCLEUS LOCALIZATION%GOBP%GO:0051647		16	0.38960147	0.8479061	0.6867257	0.8359393	1.0	574	tags=13%, list=7%, signal=13%	
AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333	AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333		23	0.3570662	0.8474919	0.6786941	0.8363976	1.0	1736	tags=39%, list=21%, signal=50%	
SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.7	SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.7		33	0.34576836	0.8474013	0.7082019	0.83624274	1.0	650	tags=15%, list=8%, signal=16%	
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY		23	0.36132357	0.84725624	0.68676716	0.83619016	1.0	1907	tags=30%, list=23%, signal=40%	
NEUTROPHIL ACTIVATION%GOBP%GO:0042119	NEUTROPHIL ACTIVATION%GOBP%GO:0042119		16	0.38797146	0.8471999	0.67164177	0.8359808	1.0	749	tags=13%, list=9%, signal=14%	
REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759	REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759		75	0.29732487	0.846688	0.7574048	0.8366214	1.0	749	tags=12%, list=9%, signal=13%	
POTENTIAL THERAPEUTICS FOR SARS%REACTOME DATABASE ID RELEASE 81%9679191	POTENTIAL THERAPEUTICS FOR SARS%REACTOME DATABASE ID RELEASE 81%9679191		82	0.29421282	0.84639376	0.7595474	0.8368401	1.0	1367	tags=26%, list=17%, signal=30%	
REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670	REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045670		18	0.37229097	0.8463716	0.6892139	0.83656234	1.0	913	tags=17%, list=11%, signal=19%	
PROTEINOGENIC AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170038	PROTEINOGENIC AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170038		23	0.36642054	0.8463115	0.6891892	0.83636254	1.0	1866	tags=26%, list=23%, signal=34%	
RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030	RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030		34	0.33531198	0.84620726	0.6900312	0.8362471	1.0	1068	tags=18%, list=13%, signal=20%	
