NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
L-AMINO ACID TRANSPORT%GOBP%GO:0015807	L-AMINO ACID TRANSPORT%GOBP%GO:0015807		17	-0.33824334	-0.8166322	0.74122804	0.89434814	1.0	1974	tags=35%, list=24%, signal=46%	
CELLULAR RESPONSE TO INTERFERON-BETA%GOBP%GO:0035458	CELLULAR RESPONSE TO INTERFERON-BETA%GOBP%GO:0035458		16	-0.34682214	-0.8165384	0.73426574	0.89379424	1.0	1312	tags=38%, list=16%, signal=45%	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK		19	-0.33787858	-0.81423223	0.76540285	0.8972234	1.0	2105	tags=42%, list=26%, signal=57%	
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088		54	-0.26378238	-0.81339365	0.82012194	0.8980243	1.0	1305	tags=17%, list=16%, signal=20%	
RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES%REACTOME%R-HSA-380320.5	RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES%REACTOME%R-HSA-380320.5		65	-0.2517284	-0.8131207	0.846875	0.89779854	1.0	2098	tags=31%, list=26%, signal=41%	
POSITIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045582	POSITIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045582		58	-0.2631711	-0.8127179	0.8031746	0.8978119	1.0	1357	tags=19%, list=17%, signal=23%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		20	-0.33506364	-0.8112209	0.7920561	0.8997459	1.0	2129	tags=35%, list=26%, signal=47%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 81%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 81%68877		141	-0.22551064	-0.8103389	0.9471366	0.9005184	1.0	2098	tags=26%, list=26%, signal=34%	
UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559	UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559		36	-0.29074684	-0.80912274	0.7831978	0.9019045	1.0	1443	tags=19%, list=18%, signal=23%	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821	POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821		52	-0.2679009	-0.8074254	0.8595989	0.90412706	1.0	1702	tags=25%, list=21%, signal=31%	
COPII-COATED VESICLE BUDDING%GOBP%GO:0090114	COPII-COATED VESICLE BUDDING%GOBP%GO:0090114		35	-0.2866688	-0.8057513	0.8005391	0.9062983	1.0	1567	tags=23%, list=19%, signal=28%	
POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 81%5250913	POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 81%5250913		37	-0.28571996	-0.80383515	0.81593406	0.9088027	1.0	1391	tags=22%, list=17%, signal=26%	
POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740	POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740		17	-0.3406618	-0.8026246	0.7619048	0.9100928	1.0	761	tags=18%, list=9%, signal=19%	
REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783	REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783		58	-0.25598466	-0.8024402	0.9023669	0.90968025	1.0	1305	tags=16%, list=16%, signal=18%	
MITOCHONDRIAL IMMUNE RESPONSE TO SARS COV 2%WIKIPATHWAYS_20240310%WP5038%HOMO SAPIENS	MITOCHONDRIAL IMMUNE RESPONSE TO SARS COV 2%WIKIPATHWAYS_20240310%WP5038%HOMO SAPIENS		17	-0.3378926	-0.80212104	0.7546729	0.90948063	1.0	2043	tags=35%, list=25%, signal=47%	
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200	SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS%GOBP%GO:0002200		24	-0.30556768	-0.80184084	0.7679426	0.909204	1.0	2328	tags=33%, list=28%, signal=46%	
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111		19	-0.33199897	-0.8016758	0.78417265	0.9087343	1.0	683	tags=11%, list=8%, signal=11%	
MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457	MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457		17	-0.33920595	-0.8003008	0.75296915	0.91034937	1.0	2279	tags=41%, list=28%, signal=57%	
OMEGA 6 FATTY ACIDS IN SENESCENCE%WIKIPATHWAYS_20240310%WP5424%HOMO SAPIENS	OMEGA 6 FATTY ACIDS IN SENESCENCE%WIKIPATHWAYS_20240310%WP5424%HOMO SAPIENS		19	-0.32986522	-0.7994176	0.7672209	0.9111145	1.0	1508	tags=26%, list=18%, signal=32%	
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP3982%HOMO SAPIENS	MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP3982%HOMO SAPIENS		15	-0.34393838	-0.79935133	0.7880184	0.9104987	1.0	349	tags=13%, list=4%, signal=14%	
NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738	NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738		21	-0.31932774	-0.7992485	0.77272725	0.9099468	1.0	1111	tags=14%, list=14%, signal=16%	
HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA		25	-0.30669972	-0.796692	0.7672634	0.9134614	1.0	349	tags=8%, list=4%, signal=8%	
POSITIVE REGULATION OF RNA SPLICING%GOBP%GO:0033120	POSITIVE REGULATION OF RNA SPLICING%GOBP%GO:0033120		28	-0.29273102	-0.79597956	0.79948586	0.9138913	1.0	2424	tags=39%, list=30%, signal=56%	
INHIBITION OF DNA RECOMBINATION AT TELOMERE%REACTOME%R-HSA-9670095.3	INHIBITION OF DNA RECOMBINATION AT TELOMERE%REACTOME%R-HSA-9670095.3		19	-0.32975033	-0.794465	0.7777778	0.9156313	1.0	1742	tags=32%, list=21%, signal=40%	
FATTY ACYL-COA BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 81%75105	FATTY ACYL-COA BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 81%75105		19	-0.31945035	-0.7926204	0.76540285	0.9178764	1.0	3731	tags=68%, list=46%, signal=125%	
REGULATION OF DNA REPLICATION%GOBP%GO:0006275	REGULATION OF DNA REPLICATION%GOBP%GO:0006275		72	-0.2410084	-0.79261917	0.90102386	0.917139	1.0	1973	tags=32%, list=24%, signal=42%	
RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009156	RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009156		15	-0.34573832	-0.79251873	0.73051226	0.9165629	1.0	2600	tags=60%, list=32%, signal=88%	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983		86	-0.23539357	-0.7920068	0.943662	0.91664785	1.0	2129	tags=26%, list=26%, signal=34%	
REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY%GOBP%GO:0002715	REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY%GOBP%GO:0002715		22	-0.31324044	-0.78989524	0.79126215	0.9192528	1.0	794	tags=23%, list=10%, signal=25%	
ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY		27	-0.2998399	-0.7890232	0.8143236	0.9198758	1.0	1985	tags=37%, list=24%, signal=49%	
CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710	CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710		18	-0.33457187	-0.78874546	0.7832168	0.91957647	1.0	1933	tags=44%, list=24%, signal=58%	
PID_MYC_ACTIV_PATHWAY%MSIGDB_C2%PID_MYC_ACTIV_PATHWAY	PID_MYC_ACTIV_PATHWAY%MSIGDB_C2%PID_MYC_ACTIV_PATHWAY		45	-0.26674387	-0.78779835	0.8717949	0.92033434	1.0	2105	tags=33%, list=26%, signal=45%	
EPIGENETIC REGULATION OF GENE EXPRESSION%GOBP%GO:0040029	EPIGENETIC REGULATION OF GENE EXPRESSION%GOBP%GO:0040029		115	-0.2279932	-0.78706634	0.965368	0.9207264	1.0	1016	tags=13%, list=12%, signal=15%	
SIGNALING BY ALK%REACTOME%R-HSA-201556.5	SIGNALING BY ALK%REACTOME%R-HSA-201556.5		19	-0.32370648	-0.78651184	0.7825059	0.9208418	1.0	8	tags=5%, list=0%, signal=5%	
WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767	WATER-SOLUBLE VITAMIN METABOLIC PROCESS%GOBP%GO:0006767		24	-0.30315107	-0.78647333	0.8389423	0.9201698	1.0	1012	tags=17%, list=12%, signal=19%	
BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME DATABASE ID RELEASE 81%446193	BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME DATABASE ID RELEASE 81%446193		45	-0.26745525	-0.7862938	0.86021507	0.91970545	1.0	1843	tags=29%, list=23%, signal=37%	
CELLULAR RESPONSE TO GLUCOSE STARVATION%GOBP%GO:0042149	CELLULAR RESPONSE TO GLUCOSE STARVATION%GOBP%GO:0042149		29	-0.28730127	-0.7860797	0.84134614	0.91928667	1.0	1238	tags=24%, list=15%, signal=28%	
REGULATION OF RUFFLE ASSEMBLY%GOBP%GO:1900027	REGULATION OF RUFFLE ASSEMBLY%GOBP%GO:1900027		15	-0.34262505	-0.7848906	0.7716186	0.92037964	1.0	1325	tags=20%, list=16%, signal=24%	
SPERMATID DEVELOPMENT%GOBP%GO:0007286	SPERMATID DEVELOPMENT%GOBP%GO:0007286		40	-0.27091295	-0.78363305	0.86821705	0.92157704	1.0	2279	tags=28%, list=28%, signal=38%	
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606		33	-0.28286722	-0.78315806	0.85833335	0.92156595	1.0	2320	tags=30%, list=28%, signal=42%	
REGULATORY NCRNA-MEDIATED GENE SILENCING%GOBP%GO:0031047	REGULATORY NCRNA-MEDIATED GENE SILENCING%GOBP%GO:0031047		57	-0.25395966	-0.7814012	0.8939394	0.9234895	1.0	549	tags=11%, list=7%, signal=11%	
PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462	PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462		37	-0.2775052	-0.7781308	0.8679775	0.9276858	1.0	1637	tags=27%, list=20%, signal=34%	
PROTEIN MODIFICATION BY SMALL PROTEIN REMOVAL%GOBP%GO:0070646	PROTEIN MODIFICATION BY SMALL PROTEIN REMOVAL%GOBP%GO:0070646		62	-0.24397694	-0.7775249	0.93950176	0.9278264	1.0	2072	tags=29%, list=25%, signal=39%	
COMPLEMENT SYSTEM%WIKIPATHWAYS_20240310%WP2806%HOMO SAPIENS	COMPLEMENT SYSTEM%WIKIPATHWAYS_20240310%WP2806%HOMO SAPIENS		34	-0.27812532	-0.77595776	0.84985834	0.92943037	1.0	1584	tags=32%, list=19%, signal=40%	
REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177	REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177		15	-0.33705682	-0.77576023	0.77619046	0.9289732	1.0	560	tags=13%, list=7%, signal=14%	
NEGATIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051058	NEGATIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051058		19	-0.31813696	-0.7756616	0.79518074	0.92840844	1.0	974	tags=16%, list=12%, signal=18%	
PORPHYRIN-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006778	PORPHYRIN-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006778		21	-0.31214	-0.77530384	0.7969152	0.92818874	1.0	1903	tags=38%, list=23%, signal=49%	
PROTEIN-DNA COMPLEX DISASSEMBLY%GOBP%GO:0032986	PROTEIN-DNA COMPLEX DISASSEMBLY%GOBP%GO:0032986		17	-0.32610378	-0.7737761	0.81524247	0.92965645	1.0	2105	tags=41%, list=26%, signal=55%	
THIOESTER METABOLIC PROCESS%GOBP%GO:0035383	THIOESTER METABOLIC PROCESS%GOBP%GO:0035383		45	-0.25780928	-0.77304274	0.87784094	0.9299506	1.0	1729	tags=24%, list=21%, signal=31%	
TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.1	TRANSCRIPTIONAL AND POST-TRANSLATIONAL REGULATION OF MITF-M EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9856649.1		15	-0.3342936	-0.7726248	0.8106904	0.9298461	1.0	872	tags=27%, list=11%, signal=30%	
DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 81%3781865	DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 81%3781865		45	-0.25627628	-0.77009016	0.91071427	0.93267673	1.0	1969	tags=33%, list=24%, signal=44%	
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530		32	-0.2785758	-0.7623099	0.86413044	0.9424532	1.0	2486	tags=47%, list=30%, signal=67%	
ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637	ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637		45	-0.25780928	-0.7600389	0.9085873	0.9447103	1.0	1729	tags=24%, list=21%, signal=31%	
PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY		22	-0.29748735	-0.7595062	0.83413464	0.944665	1.0	1818	tags=27%, list=22%, signal=35%	
REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121	REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034121		15	-0.33689466	-0.75730973	0.79646015	0.94672835	1.0	1694	tags=33%, list=21%, signal=42%	
EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:0045022	EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT%GOBP%GO:0045022		19	-0.31248778	-0.7559894	0.8014706	0.947658	1.0	1213	tags=26%, list=15%, signal=31%	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009167	PURINE RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009167		15	-0.3250958	-0.75555545	0.80504584	0.94746435	1.0	1986	tags=33%, list=24%, signal=44%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		30	-0.28469506	-0.7552256	0.8772846	0.9471151	1.0	2486	tags=50%, list=30%, signal=72%	
DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240310%WP707%HOMO SAPIENS	DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240310%WP707%HOMO SAPIENS		40	-0.26071146	-0.7540141	0.8948787	0.94791764	1.0	2427	tags=35%, list=30%, signal=49%	
HCMV LATE EVENTS%REACTOME%R-HSA-9610379.4	HCMV LATE EVENTS%REACTOME%R-HSA-9610379.4		43	-0.25473082	-0.75341445	0.9127907	0.947873	1.0	1857	tags=35%, list=23%, signal=45%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		58	-0.24090703	-0.7517892	0.93313956	0.9490643	1.0	2215	tags=28%, list=27%, signal=38%	
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303		52	-0.24596986	-0.7490208	0.9285714	0.95172936	1.0	1045	tags=12%, list=13%, signal=13%	
CENTROSOME DUPLICATION%GOBP%GO:0051298	CENTROSOME DUPLICATION%GOBP%GO:0051298		28	-0.28191262	-0.74788356	0.86585367	0.95232606	1.0	3091	tags=46%, list=38%, signal=74%	
REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589	REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589		18	-0.3106446	-0.7472177	0.82550335	0.95239973	1.0	1304	tags=28%, list=16%, signal=33%	
PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME%R-HSA-174414.5	PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME%R-HSA-174414.5		17	-0.31532964	-0.7468344	0.80235296	0.952105	1.0	2502	tags=59%, list=31%, signal=85%	
POSITIVE REGULATION OF INTERLEUKIN-10 PRODUCTION%GOBP%GO:0032733	POSITIVE REGULATION OF INTERLEUKIN-10 PRODUCTION%GOBP%GO:0032733		15	-0.3245972	-0.74636453	0.83741647	0.9519357	1.0	1997	tags=40%, list=24%, signal=53%	
PROTEIN SUMOYLATION%GOBP%GO:0016925	PROTEIN SUMOYLATION%GOBP%GO:0016925		36	-0.26422828	-0.7443025	0.90782124	0.9536945	1.0	605	tags=11%, list=7%, signal=12%	
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240310%WP1530%HOMO SAPIENS	MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20240310%WP1530%HOMO SAPIENS		41	-0.25184804	-0.7419818	0.9157609	0.95567477	1.0	2427	tags=34%, list=30%, signal=48%	
FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337	FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337		22	-0.29078826	-0.7382441	0.87	0.9591707	1.0	1689	tags=23%, list=21%, signal=29%	
METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310	METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0051310		50	-0.24342714	-0.73803914	0.95412844	0.9586554	1.0	963	tags=10%, list=12%, signal=11%	
BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY	BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY		15	-0.32227063	-0.7370361	0.82718897	0.95897084	1.0	349	tags=13%, list=4%, signal=14%	
SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS%GOBP%GO:0016445	SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS%GOBP%GO:0016445		19	-0.29670745	-0.73467636	0.8432304	0.9607164	1.0	2328	tags=37%, list=28%, signal=51%	
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK		18	-0.31079856	-0.7322106	0.84382284	0.96264213	1.0	89	tags=6%, list=1%, signal=6%	
REGULATION OF PROTEIN DEACETYLATION%GOBP%GO:0090311	REGULATION OF PROTEIN DEACETYLATION%GOBP%GO:0090311		17	-0.31408507	-0.7317912	0.8321839	0.96235996	1.0	2166	tags=41%, list=26%, signal=56%	
MITOCHONDRIAL GENOME MAINTENANCE%GOBP%GO:0000002	MITOCHONDRIAL GENOME MAINTENANCE%GOBP%GO:0000002		17	-0.3064668	-0.729784	0.85480094	0.9636771	1.0	2502	tags=47%, list=31%, signal=68%	
IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377	IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377		19	-0.29670745	-0.72798246	0.8714953	0.96480244	1.0	2328	tags=37%, list=28%, signal=51%	
CENTROSOME CYCLE%GOBP%GO:0007098	CENTROSOME CYCLE%GOBP%GO:0007098		59	-0.229244	-0.7270906	0.9814815	0.9649625	1.0	1337	tags=19%, list=16%, signal=22%	
ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616	ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616		25	-0.27197927	-0.72610235	0.90588236	0.9652345	1.0	1689	tags=28%, list=21%, signal=35%	
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070		82	-0.21630906	-0.7251255	0.99310344	0.96544576	1.0	963	tags=10%, list=12%, signal=11%	
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	NUCLEOSOME ORGANIZATION%GOBP%GO:0034728		47	-0.23519523	-0.7246396	0.9566474	0.9652014	1.0	2184	tags=32%, list=27%, signal=43%	
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440	PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440		19	-0.29670745	-0.72379494	0.872093	0.9653025	1.0	2328	tags=37%, list=28%, signal=51%	
HEME METABOLIC PROCESS%GOBP%GO:0042168	HEME METABOLIC PROCESS%GOBP%GO:0042168		20	-0.29028496	-0.72287554	0.8778055	0.9654851	1.0	1903	tags=35%, list=23%, signal=45%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		110	-0.21058181	-0.7225363	0.9958848	0.9651077	1.0	963	tags=10%, list=12%, signal=11%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		98	-0.21382034	-0.7217577	0.99640286	0.96514535	1.0	2226	tags=27%, list=27%, signal=36%	
FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568	FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568		32	-0.26046655	-0.721503	0.90358126	0.9646571	1.0	1354	tags=19%, list=17%, signal=22%	
REMOVAL OF THE FLAP INTERMEDIATE FROM THE C-STRAND%REACTOME DATABASE ID RELEASE 81%174437	REMOVAL OF THE FLAP INTERMEDIATE FROM THE C-STRAND%REACTOME DATABASE ID RELEASE 81%174437		15	-0.31997874	-0.7206352	0.8632479	0.9648021	1.0	1607	tags=40%, list=20%, signal=50%	
NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124	NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124		31	-0.2680488	-0.7197201	0.90575916	0.9649899	1.0	1278	tags=16%, list=16%, signal=19%	
VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GOBP%GO:0048199	VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GOBP%GO:0048199		26	-0.2712434	-0.71865475	0.90076333	0.96527976	1.0	1567	tags=19%, list=19%, signal=24%	
FATTY ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%8978868	FATTY ACID METABOLISM%REACTOME DATABASE ID RELEASE 81%8978868		83	-0.2169748	-0.7186343	0.9785714	0.9645581	1.0	1443	tags=17%, list=18%, signal=20%	
SPERMATID DIFFERENTIATION%GOBP%GO:0048515	SPERMATID DIFFERENTIATION%GOBP%GO:0048515		41	-0.2445879	-0.7170118	0.9191375	0.965367	1.0	2279	tags=27%, list=28%, signal=37%	
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395		98	-0.21382034	-0.7164076	0.99239546	0.9651872	1.0	2226	tags=27%, list=27%, signal=36%	
MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023	MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023		67	-0.22349484	-0.7163156	0.99319726	0.9645355	1.0	1337	tags=18%, list=16%, signal=21%	
TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 81%917977	TRANSFERRIN ENDOCYTOSIS AND RECYCLING%REACTOME DATABASE ID RELEASE 81%917977		19	-0.2934063	-0.7154954	0.8833333	0.9645616	1.0	1822	tags=26%, list=22%, signal=34%	
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329	MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329		53	-0.2357929	-0.7152738	0.941896	0.96402055	1.0	2608	tags=38%, list=32%, signal=55%	
PROTEIN TARGETING TO LYSOSOME%GOBP%GO:0006622	PROTEIN TARGETING TO LYSOSOME%GOBP%GO:0006622		26	-0.27249545	-0.714653	0.89141417	0.9638274	1.0	1637	tags=27%, list=20%, signal=34%	
ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7	ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.7		177	-0.19481616	-0.7145527	1.0	0.9631821	1.0	2599	tags=37%, list=32%, signal=53%	
EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913	EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913		20	-0.2885424	-0.7143641	0.8705036	0.9626188	1.0	1487	tags=25%, list=18%, signal=30%	
THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384	THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384		25	-0.27197927	-0.71133447	0.9088472	0.96464795	1.0	1689	tags=28%, list=21%, signal=35%	
VESICLE CYTOSKELETAL TRAFFICKING%GOBP%GO:0099518	VESICLE CYTOSKELETAL TRAFFICKING%GOBP%GO:0099518		29	-0.26164234	-0.70969784	0.92428195	0.9654212	1.0	231	tags=7%, list=3%, signal=7%	
